Time,PMON 1,PMON_2,PMON_3,PMON_4,PMON_5,PMON_6
14:06:24,20.92,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:24,20.92,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:25,20.92,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:25,20.92,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:26,20.92,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:26,20.93,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:27,20.93,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:28,20.93,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:28,20.92,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:29,20.92,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:29,20.92,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:30,20.92,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:30,20.92,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:31,20.92,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:31,20.92,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:32,20.92,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:33,20.92,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:33,20.93,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:34,20.93,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:34,20.93,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:35,20.93,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:35,20.93,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:36,20.93,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:37,20.94,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:37,20.94,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:38,20.94,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:38,20.94,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:39,20.94,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:39,20.93,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:40,20.93,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:41,20.93,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:41,20.93,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:42,20.93,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:42,20.93,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:43,20.93,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:43,20.95,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:44,20.95,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:45,20.95,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:45,20.95,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:46,20.95,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:46,20.94,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:47,20.94,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:47,20.94,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:48,20.94,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:48,20.95,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:49,20.95,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:50,20.95,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:50,20.94,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:51,20.94,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:51,20.94,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:52,20.94,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:52,20.94,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:53,20.94,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:54,20.94,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:54,20.94,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:55,20.95,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:55,20.95,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:56,20.95,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:56,20.94,SENSOR_ERROR,22.41,20.83,22.57,20.66
14:06:57,20.94,DISCONNECTED,22.41,20.83,22.57,20.66
14:06:58,20.94,DISCONNECTED,22.42,20.83,22.57,20.66
14:06:58,20.94,DISCONNECTED,22.42,20.83,22.57,20.66
14:06:59,20.94,DISCONNECTED,22.42,20.83,22.57,20.66
14:06:59,20.94,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:00,20.94,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:00,20.94,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:01,20.94,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:02,20.95,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:02,20.95,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:03,20.95,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:03,20.92,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:04,20.92,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:04,20.92,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:05,20.93,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:06,20.93,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:06,20.93,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:07,20.93,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:07,20.93,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:08,20.93,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:08,20.94,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:09,20.94,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:10,20.94,DISCONNECTED,22.42,20.83,22.57,20.66
