Time,Current (mA)
14:42:33.097000,0.00
14:42:33.295000,0.00
14:42:33.485000,0.00
14:42:34.095000,0.00
14:42:35.312000,0.00
14:42:36.319000,0.00
14:42:36.524000,0.00
14:42:36.932000,0.00
14:42:37.131000,0.00
14:42:37.339000,0.00
14:42:37.736000,0.00
14:42:37.945000,0.00
14:42:38.145000,0.00
14:42:38.747000,0.00
14:42:38.947000,0.00
14:42:39.158000,0.00
14:42:39.764000,0.00
14:42:39.957000,0.00
14:42:40.162000,0.00
14:42:40.368000,0.00
14:42:40.767000,0.00
14:42:41.778000,0.00
14:42:42.384000,0.00
14:42:43.401000,0.00
14:42:43.602000,0.00
14:42:43.796000,0.00
14:42:44.409000,0.00
14:42:45.218000,0.00
14:42:45.621000,0.00
14:42:46.024000,0.00
14:42:46.227000,0.00
14:42:46.429000,0.01
14:42:46.633000,0.00
14:42:46.828000,0.00
14:42:47.034000,0.00
14:42:47.234000,0.00
14:42:47.844000,0.00
14:42:48.251000,0.00
14:42:48.444000,0.00
14:42:48.648000,0.00
14:42:48.857000,0.00
14:42:49.053000,0.00
14:42:49.251000,0.00
14:42:49.461000,0.00
14:42:49.861000,0.00
14:42:50.068000,0.00
14:42:50.268000,0.00
14:42:50.468000,0.00
14:42:50.674000,0.00
14:42:50.876000,0.00
14:42:51.477000,0.00
14:42:51.678000,0.00
14:42:51.884000,0.00
14:42:52.086000,0.00
14:42:52.284000,0.00
14:42:52.891000,0.00
14:42:53.297000,0.00
14:42:53.907000,0.00
14:42:54.104000,0.00
14:42:54.710000,0.00
14:42:55.524000,0.00
14:42:55.722000,0.00
14:42:55.922000,0.00
14:42:56.127000,0.00
14:42:56.328000,0.00
14:42:56.528000,0.00
14:42:57.334000,0.00
14:42:57.741000,0.00
14:42:58.147000,0.00
14:42:58.347000,0.00
14:42:58.556000,0.00
14:42:58.751000,0.00
14:42:58.950000,0.00
14:42:59.767000,0.00
14:42:59.965000,0.00
14:43:00.162000,0.00
14:43:00.769000,0.00
14:43:00.969000,0.00
14:43:01.178000,0.00
14:43:01.377000,0.00
14:43:02.184000,0.01
14:43:02.388000,0.00
14:43:02.586000,0.00
14:43:02.996000,0.00
14:43:03.196000,0.00
14:43:03.602000,0.00
14:43:03.803000,0.00
14:43:04.007000,0.00
14:43:04.208000,0.00
14:43:04.409000,0.00
14:43:04.610000,0.00
14:43:04.810000,0.00
14:43:05.015000,0.00
14:43:05.617000,0.00
14:43:06.027000,0.00
14:43:06.222000,0.00
14:43:07.645000,0.00
14:43:07.839000,0.00
14:43:08.042000,0.00
14:43:08.251000,0.00
14:43:08.443000,0.00
14:43:08.643000,0.00
14:43:09.053000,0.00
14:43:09.462000,0.01
14:43:09.664000,0.00
14:43:09.859000,0.00
14:43:10.068000,0.00
14:43:10.266000,0.00
14:43:11.282000,0.00
14:43:13.100000,0.00
14:43:13.297000,0.00
14:43:13.494000,0.00
14:43:13.703000,0.00
14:43:13.903000,0.00
14:43:14.312000,0.00
14:43:14.509000,0.00
14:43:14.710000,0.00
14:43:14.918000,0.00
14:43:15.117000,0.00
14:43:15.917000,0.00
14:43:16.129000,0.00
14:43:16.331000,0.00
14:43:16.528000,0.00
14:43:16.734000,0.00
14:43:16.935000,0.00
14:43:17.135000,0.00
14:43:17.533000,0.00
14:43:17.950000,0.00
14:43:18.146000,0.01
14:43:18.550000,0.00
14:43:18.954000,0.00
14:43:19.768000,0.00
14:43:19.960000,0.00
14:43:20.160000,0.00
14:43:21.585000,0.00
14:43:21.783000,0.00
14:43:21.983000,0.00
14:43:22.996000,0.00
14:43:23.197000,0.00
14:43:23.405000,0.00
14:43:23.602000,0.00
14:43:23.802000,0.00
14:43:24.408000,0.00
14:43:24.616000,0.00
14:43:24.816000,0.00
14:43:25.015000,0.00
14:43:25.221000,0.00
14:43:25.416000,0.00
14:43:25.622000,0.00
14:43:26.025000,0.00
14:43:26.432000,0.00
14:43:26.633000,0.00
14:43:26.832000,0.00
14:43:27.033000,0.00
14:43:27.433000,0.00
14:43:28.252000,0.00
14:43:28.453000,0.00
14:43:28.650000,0.00
14:43:29.055000,0.00
14:43:29.259000,0.00
14:43:29.460000,0.00
14:43:30.269000,0.00
14:43:30.673000,0.00
14:43:30.876000,0.00
14:43:32.089000,0.00
14:43:33.711000,0.00
14:43:34.309000,0.00
14:43:35.524000,0.00
14:43:35.726000,0.00
14:43:35.926000,0.00
14:43:36.533000,0.00
14:43:37.138000,0.00
14:43:37.343000,0.00
14:43:37.743000,0.00
14:43:38.350000,0.00
14:43:38.749000,0.00
14:43:38.950000,0.00
14:43:39.163000,0.00
14:43:39.559000,0.00
14:43:40.978000,0.00
14:43:41.182000,0.00
14:43:42.193000,0.00
14:43:42.394000,0.00
14:43:42.594000,0.00
14:43:42.799000,0.00
14:43:42.996000,0.00
14:43:43.197000,0.00
14:43:43.400000,0.00
14:43:43.599000,0.00
14:43:43.802000,0.00
14:43:44.008000,0.00
14:43:44.209000,0.00
14:43:44.615000,0.00
14:43:45.015000,0.00
14:43:45.420000,0.00
14:43:46.020000,0.00
14:43:46.227000,0.00
14:43:46.832000,0.00
14:43:47.240000,0.00
14:43:47.440000,0.00
14:43:47.650000,0.00
14:43:47.846000,0.00
14:43:48.449000,0.00
14:43:49.057000,0.00
14:43:49.458000,0.00
14:43:49.865000,0.00
14:43:50.269000,0.00
14:43:50.470000,0.00
14:43:50.667000,0.00
14:43:51.277000,0.00
14:43:51.484000,0.00
14:43:52.089000,0.00
14:43:52.290000,0.00
14:43:52.491000,0.00
14:43:52.695000,0.00
14:43:53.097000,0.00
14:43:53.498000,0.00
14:43:53.908000,0.00
14:43:54.104000,0.00
14:43:54.303000,0.00
14:43:54.910000,0.00
14:43:55.721000,0.00
14:43:55.922000,0.00
14:43:56.124000,0.00
14:43:56.325000,0.00
14:43:56.529000,0.00
14:43:57.545000,0.00
14:43:57.741000,0.00
14:43:57.941000,0.00
14:43:58.949000,0.00
14:43:59.360000,0.00
14:43:59.759000,0.00
14:43:59.965000,0.00
14:44:00.575000,0.00
14:44:00.765000,0.00
14:44:01.374000,0.00
14:44:02.390000,0.00
14:44:02.791000,0.00
14:44:02.996000,0.00
14:44:03.398000,0.00
14:44:03.605000,0.00
14:44:03.803000,0.00
14:44:04.208000,0.00
14:44:04.814000,0.00
14:44:05.016000,0.00
14:44:05.215000,0.00
14:44:05.419000,0.00
14:44:05.616000,0.00
14:44:06.026000,0.00
14:44:06.227000,0.00
14:44:06.631000,0.00
14:44:06.831000,0.00
14:44:07.231000,0.00
14:44:07.432000,0.00
14:44:07.638000,0.00
14:44:07.842000,0.01
14:44:08.248000,0.00
14:44:08.449000,0.00
14:44:08.650000,0.00
14:44:09.665000,0.00
14:44:10.066000,0.00
14:44:10.275000,0.00
14:44:10.469000,0.00
14:44:11.487000,0.00
14:44:11.687000,0.00
14:44:11.884000,0.00
14:44:12.094000,0.00
14:44:12.696000,0.00
14:44:12.895000,0.00
14:44:13.305000,0.00
14:44:13.502000,0.00
14:44:13.702000,0.00
14:44:14.107000,0.00
14:44:14.310000,0.00
14:44:15.321000,0.00
