Time,Current (mA)
15:35:29.112000,3.93
15:35:29.317000,3.92
15:35:29.519000,3.92
15:35:29.719000,3.92
15:35:30.529000,3.90
15:35:30.730000,3.90
15:35:30.932000,3.90
15:35:31.136000,3.91
15:35:31.337000,3.91
15:35:31.537000,3.91
15:35:31.742000,3.90
15:35:31.943000,3.90
15:35:32.143000,3.89
15:35:32.349000,3.89
15:35:32.549000,3.89
15:35:32.749000,3.88
15:35:33.155000,3.89
15:35:33.561000,3.90
15:35:33.761000,3.90
15:35:33.962000,3.90
15:35:34.167000,3.89
15:35:34.367000,3.89
15:35:34.568000,3.88
15:35:35.379000,3.90
15:35:35.578000,3.90
15:35:35.780000,3.90
15:35:35.984000,3.90
15:35:36.185000,3.89
15:35:36.381000,3.89
15:35:36.585000,3.89
15:35:36.984000,3.89
15:35:37.195000,3.89
15:35:37.399000,3.89
15:35:37.597000,3.89
15:35:37.804000,3.89
15:35:38.001000,3.89
15:35:38.202000,3.89
15:35:38.402000,3.89
15:35:38.604000,3.89
15:35:38.808000,3.90
15:35:39.017000,3.89
15:35:39.213000,3.89
15:35:39.414000,3.89
15:35:39.819000,3.89
15:35:40.222000,3.89
15:35:40.418000,3.90
15:35:40.619000,3.89
15:35:40.830000,3.89
15:35:41.028000,3.89
15:35:41.229000,3.89
15:35:42.043000,3.89
15:35:42.244000,3.89
15:35:42.445000,3.89
15:35:42.650000,3.89
15:35:42.851000,3.88
15:35:43.051000,3.88
15:35:43.256000,3.86
15:35:43.457000,3.86
15:35:43.657000,3.85
15:35:43.862000,3.84
15:35:44.063000,3.84
15:35:44.263000,3.84
15:35:44.467000,3.83
15:35:44.867000,3.83
15:35:45.075000,3.83
15:35:45.274000,3.83
15:35:45.468000,3.83
15:35:45.679000,3.82
15:35:45.881000,3.82
15:35:46.082000,3.82
15:35:46.883000,3.82
15:35:47.093000,3.82
15:35:47.294000,3.82
15:35:47.498000,3.82
15:35:47.699000,3.83
15:35:47.900000,3.83
15:35:48.301000,3.83
15:35:48.503000,3.83
15:35:48.703000,3.82
15:35:48.908000,3.82
15:35:49.100000,3.82
15:35:49.318000,3.82
15:35:49.519000,3.82
